status,gene_symbol,gene_name,ensembl_id,chromosome,genetic_category,gene_score,syndromic,eagle,number_of_reports,dmel_gene_id,dmel_gene_symbol,human_gene_hgnc_id,human_gene_symbol,diopt_score
9,YTHDC2,YTH domain containing 2,ENSG00000047188,5,"Rare Single Gene Mutation, Genetic Association",2,0,NA,5,NA,NA,NA,NA,NA
9,YWHAE,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon,ENSG00000108953,17,Rare Single Gene Mutation,2,0,NA,5,FBgn0020238,14-3-3epsilon,HGNC:12851,YWHAE,15
9,YWHAG,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma,ENSG00000170027,7,"Rare Single Gene Mutation, Syndromic",3,1,NA,9,NA,NA,NA,NA,NA
9,YWHAZ,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta,ENSG00000164924,8,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",3,0,NA,14,FBgn0004907,14-3-3zeta,HGNC:12855,YWHAZ,13
9,YY1,YY1transcription factor,ENSG00000100811,14,"Rare Single Gene Mutation, Syndromic, Functional",1,1,NA,6,FBgn0002521,pho,HGNC:12856,YY1,10
9,TPO,Thyroid peroxidase,ENSG00000115705,2,Genetic Association,2,0,NA,1,NA,NA,NA,NA,NA
9,TRIM33,Tripartite motif containing 33,ENSG00000197323,1,Genetic Association,2,0,NA,1,FBgn0023097,bon,HGNC:16290,TRIM33,9
9,UBE2H,"ubiquitin-conjugating enzyme E2H (UBC8 homolog, yeast)",ENSG00000186591,7,Genetic Association,2,0,NA,2,FBgn0029996,UbcE2H,HGNC:12484,UBE2H,14
9,UBR1,ubiquitin protein ligase E3 component n-recognin 1,ENSG00000159459,15,Rare Single Gene Mutation,1,0,1.6,1,FBgn0030809,Ubr1,HGNC:16808,UBR1,13
9,VASH1,vasohibin 1,ENSG00000071246,14,Genetic Association,2,0,NA,4,NA,NA,NA,NA,NA
9,VDR,vitamin D receptor,ENSG00000111424,12,"Genetic Association, Functional",2,0,NA,10,NA,NA,NA,NA,NA
9,ZBTB16,Zinc finger and BTB domain containing 16,ENSG00000109906,11,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,3,NA,NA,NA,NA,NA
9,ZBTB20,Zinc finger and BTB domain containing 20,ENSG00000181722,3,"Rare Single Gene Mutation, Syndromic",1,1,NA,28,NA,NA,NA,NA,NA
9,ZBTB7A,zinc finger and BTB domain containing 7A,ENSG00000178951,19,Syndromic,NA,1,NA,1,NA,NA,NA,NA,NA
9,ZC3H11A,zinc finger CCCH-type containing 11A,ENSG00000058673,1,Rare Single Gene Mutation,2,0,NA,3,NA,NA,NA,NA,NA
9,ZC3H4,zinc finger CCCH-type containing 4,ENSG00000130749,19,Rare Single Gene Mutation,2,0,NA,5,NA,NA,NA,NA,NA
9,ZFYVE26,zinc finger FYVE-type containing 26,ENSG00000072121,14,Rare Single Gene Mutation,2,0,NA,5,FBgn0037897,CG5270,HGNC:20761,ZFYVE26,12
9,ZMIZ1,zinc finger MIZ-type containing 1,ENSG00000108175,10,"Rare Single Gene Mutation, Syndromic",2,1,NA,7,FBgn0026160,tna,HGNC:16493,ZMIZ1,11
9,ZMYM2,zinc finger MYM-type containing 2,ENSG00000121741,13,"Rare Single Gene Mutation, Syndromic",2,1,NA,7,FBgn0010328,woc,HGNC:12989,ZMYM2,10
9,ZMYND11,"Zinc finger, MYND-type containing 11",ENSG00000015171,10,"Rare Single Gene Mutation, Syndromic",2,0,NA,13,FBgn0033752,CG8569,HGNC:16966,ZMYND11,9
9,ZMYND8,zinc finger MYND-type containing 8,ENSG00000101040,20,"Rare Single Gene Mutation, Syndromic",1,0,4.5,7,FBgn0039863,CG1815,HGNC:9397,ZMYND8,12
9,ZNF18,zinc finger protein 18,ENSG00000154957,17,Rare Single Gene Mutation,2,0,NA,1,NA,NA,NA,NA,NA
9,ZNF292,zinc finger protein 292,ENSG00000188994,6,"Rare Single Gene Mutation, Syndromic",1,1,NA,10,NA,NA,NA,NA,NA
9,ZNF385B,Zinc finger protein 385B,ENSG00000144331,2,Genetic Association,2,0,NA,2,NA,NA,NA,NA,NA
9,ZNF462,Zinc finger protein 462,ENSG00000148143,9,"Rare Single Gene Mutation, Syndromic",1,1,10.6,10,NA,NA,NA,NA,NA
9,ZNF517,Zinc finger protein 517,ENSG00000197363,8,Rare Single Gene Mutation,2,0,NA,4,NA,NA,NA,NA,NA
9,ZNF548,zinc finger protein 548,ENSG00000188785,19,Rare Single Gene Mutation,2,0,NA,3,NA,NA,NA,NA,NA
9,ZNF559,Zinc finger protein 559,ENSG00000188321,19,Rare Single Gene Mutation,2,0,NA,7,NA,NA,NA,NA,NA
9,ZNF626,zinc finger protein 626,ENSG00000188171,19,Rare Single Gene Mutation,2,0,NA,2,NA,NA,NA,NA,NA
9,ZNF711,zinc finger protein 711,ENSG00000147180,X,Rare Single Gene Mutation,2,0,NA,4,NA,NA,NA,NA,NA
9,ZNF713,Zinc finger protein 713,ENSG00000178665,7,Rare Single Gene Mutation,2,0,NA,2,NA,NA,NA,NA,NA
9,ZNF774,Zinc finger protein 774,ENSG00000196391,15,Rare Single Gene Mutation,2,0,NA,3,NA,NA,NA,NA,NA
9,ZNF804A,Zinc finger protein 804A,ENSG00000170396,2,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,15,NA,NA,NA,NA,NA
9,ZNF827,Zinc finger protein 827,ENSG00000151612,4,"Rare Single Gene Mutation, Genetic Association",2,0,NA,2,NA,NA,NA,NA,NA
9,ZSWIM6,zinc finger SWIM-type containing 6,ENSG00000130449,5,"Rare Single Gene Mutation, Syndromic, Genetic Association",NA,1,NA,5,NA,NA,NA,NA,NA
9,ZWILCH,zwilchkinetochore protein,ENSG00000174442,15,Rare Single Gene Mutation,2,0,NA,4,NA,NA,NA,NA,NA
9,ADA,adenosine deaminase,ENSG00000196839,20,"Rare Single Gene Mutation, Genetic Association",2,0,NA,7,NA,NA,NA,NA,NA
9,AR,androgen receptor,ENSG00000169083,X,Genetic Association,2,0,NA,6,NA,NA,NA,NA,NA
9,MAPT-AS1,MAPT antisense RNA 1,ENSG00000264589,17,Genetic Association,2,0,NA,1,NA,NA,NA,NA,NA
9,MET,met proto-oncogene (hepatocyte growth factor receptor),ENSG00000105976,7,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,39,NA,NA,NA,NA,NA
9,MIR137,microRNA 137,ENSG00000284202,1,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",2,0,NA,10,NA,NA,NA,NA,NA
9,PTCHD1-AS,PTCHD1antisense RNA (head to head),ENSG00000233067,X,Rare Single Gene Mutation,2,0,17.6,3,NA,NA,NA,NA,NA
9,SOS2,SOS Ras/Rho guanine nucleotide exchange factor 2,ENSG00000100485,14,"Rare Single Gene Mutation, Syndromic",NA,0,NA,5,FBgn0001965,Sos,HGNC:11188,SOS2,13
